# Logfile created on 2026-03-31 18:27:58 +0200 by logger.rb/v1.5.3
2026-03-31 18:28:12 +0200: Memory Usage (807480K) : graphmet1l_nofill has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807480K) : graphmet1l_slit has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807480K) : graphmet1l_opc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807480K) : extblock_drw has 475 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807744K) : nldd_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807744K) : pldd_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807744K) : next_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807744K) : pext_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (807744K) : nexthv_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (808008K) : pexthv_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (808008K) : graphgate_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (808008K) : sinwg_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (808008K) : sinwg_filler has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (808272K) : sinwg_nofill has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (808272K) : mempad_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (808800K) : topvia1_drw has 266080 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809064K) : topmetal1_drw has 7868 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809064K) : topmetal1_pin has 1915 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809328K) : topmetal1_mask has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809328K) : topmetal1_filler has 5304 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809592K) : topmetal1_nofill has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809592K) : topmetal1_slit has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809592K) : topmetal1_text has 1417 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809592K) : topmetal1_noqrc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809592K) : topmetal1_res has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809592K) : topmetal1_iprobe has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809592K) : topmetal1_diffprb has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809856K) : inldpwl_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809856K) : polyres_drw has 1042 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809856K) : polyres_pin has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809856K) : vmim_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (809856K) : nbulaycut_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810120K) : antmetal1_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810120K) : topvia2_drw has 175194 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810384K) : topmetal2_drw has 2219 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810384K) : topmetal2_pin has 1489 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810384K) : topmetal2_mask has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810648K) : topmetal2_filler has 5280 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810912K) : topmetal2_nofill has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810912K) : topmetal2_slit has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810912K) : topmetal2_text has 1457 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810912K) : topmetal2_noqrc has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810912K) : topmetal2_res has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (810912K) : topmetal2_iprobe has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811176K) : topmetal2_diffprb has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811176K) : snsring_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811176K) : sensor_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811176K) : snsarms_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811176K) : snscmosvia_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811440K) : colwind_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811440K) : flm_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811440K) : hafniumox_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811440K) : memvia_drw has 0 polygons
2026-03-31 18:28:12 +0200: Memory Usage (811440K) : thinfilmres_drw has 0 polygons
